Total Size (X, Y): 30 x 30
Considering Position <18, 19> at step 85
Considering Position <10, 15> at step 86
Considering Position <10, 13> at step 86
Considering Position <22, 7> at step 87
Considering Position <12, 18> at step 88
Considering Position <20, 14> at step 89
Considering Position <20, 12> at step 89
Considering Position <14, 13> at step 91
Considering Position <13, 14> at step 91
Considering Position <12, 19> at step 92
Considering Position <21, 14> at step 93
Considering Position <20, 15> at step 93
Considering Position <13, 19> at step 95
Considering Position <12, 20> at step 95
Considering Position <11, 19> at step 95
Considering Position <16, 4> at step 96
Considering Position <15, 3> at step 96
Considering Position <13, 20> at step 97
Considering Position <12, 21> at step 97
Considering Position <10, 19> at step 98
Considering Position <17, 22> at step 99
Considering Position <16, 21> at step 99
Considering Position <10, 10> at step 100
Considering Position <10, 8> at step 100
Considering Position <18, 22> at step 101
Considering Position <14, 13> at step 104
Considering Position <15, 12> at step 104
Considering Position <23, 9> at step 105
Considering Position <23, 14> at step 106
Considering Position <22, 15> at step 106
Considering Position <21, 14> at step 106
Considering Position <22, 16> at step 108
Considering Position <14, 12> at step 112
Considering Position <12, 22> at step 115
Considering Position <11, 21> at step 115
Considering Position <10, 20> at step 116
Considering Position <10, 18> at step 116
Considering Position <22, 17> at step 118
Considering Position <21, 16> at step 118
Considering Position <23, 17> at step 122
Considering Position <22, 18> at step 122
Considering Position <18, 19> at step 124
Considering Position <12, 23> at step 126
Considering Position <22, 19> at step 127
Considering Position <18, 3> at step 128
Considering Position <13, 23> at step 129
Considering Position <12, 24> at step 129
Considering Position <14, 12> at step 130
Considering Position <24, 13> at step 131
Considering Position <23, 14> at step 131
Considering Position <20, 18> at step 133
Considering Position <19, 17> at step 133
Considering Position <19, 22> at step 134
Considering Position <18, 23> at step 134
Considering Position <23, 7> at step 135
Considering Position <22, 6> at step 135
Considering Position <12, 4> at step 136
Considering Position <13, 24> at step 137
Considering Position <12, 25> at step 137
Considering Position <11, 24> at step 137
Considering Position <14, 3> at step 138
Considering Position <15, 2> at step 138
Considering Position <13, 20> at step 139
Considering Position <10, 24> at step 140
Considering Position <9, 8> at step 141
Considering Position <10, 7> at step 141
Considering Position <9, 13> at step 142
Considering Position <10, 12> at step 142
Considering Position <12, 26> at step 143
Considering Position <10, 25> at step 144
Considering Position <10, 23> at step 144
Considering Position <8, 8> at step 145
Considering Position <9, 7> at step 145
Considering Position <20, 17> at step 147
Considering Position <19, 16> at step 147
Considering Position <14, 11> at step 149
Considering Position <23, 19> at step 150
Considering Position <22, 20> at step 150
Considering Position <21, 19> at step 150
Considering Position <20, 19> at step 151
Considering Position <20, 20> at step 152
Considering Position <20, 18> at step 152
Considering Position <25, 13> at step 153
Considering Position <24, 12> at step 153
Considering Position <19, 23> at step 154
Considering Position <18, 24> at step 154
Considering Position <21, 6> at step 156
Considering Position <22, 5> at step 156
Considering Position <18, 25> at step 157
Considering Position <17, 24> at step 157
Considering Position <8, 9> at step 158
Considering Position <7, 8> at step 158
Considering Position <8, 7> at step 158
Considering Position <23, 20> at step 159
Considering Position <22, 21> at step 159
Considering Position <17, 25> at step 160
Considering Position <16, 24> at step 160
Considering Position <8, 10> at step 161
Considering Position <7, 9> at step 161
Considering Position <9, 18> at step 162
Considering Position <10, 17> at step 162
Considering Position <8, 13> at step 164
Considering Position <9, 12> at step 164
Considering Position <15, 24> at step 165
Considering Position <13, 3> at step 166
Considering Position <14, 2> at step 166
Considering Position <24, 17> at step 167
Considering Position <20, 18> at step 168
Considering Position <14, 23> at step 169
Considering Position <13, 24> at step 169
Considering Position <24, 7> at step 170
Considering Position <12, 27> at step 171
Considering Position <11, 26> at step 171
Considering Position <8, 18> at step 173
Considering Position <9, 17> at step 173
Considering Position <8, 14> at step 174
Considering Position <8, 12> at step 174
Considering Position <13, 4> at step 175
Considering Position <12, 3> at step 175
Considering Position <19, 3> at step 177
Considering Position <18, 2> at step 177
Considering Position <8, 15> at step 178
Considering Position <7, 14> at step 178
Considering Position <12, 4> at step 179
Considering Position <22, 22> at step 180
Considering Position <21, 21> at step 180
Considering Position <7, 15> at step 181
Considering Position <7, 10> at step 182
Considering Position <14, 2> at step 184
Considering Position <17, 25> at step 185
Considering Position <9, 23> at step 187
Considering Position <10, 22> at step 187
Considering Position <7, 11> at step 188
Considering Position <7, 9> at step 188
Considering Position <22, 23> at step 189
Considering Position <15, 25> at step 190
Considering Position <15, 23> at step 190
Considering Position <8, 19> at step 191
Considering Position <7, 18> at step 191
Considering Position <8, 17> at step 191
Considering Position <7, 12> at step 194
Considering Position <6, 11> at step 194
Considering Position <23, 23> at step 195
Considering Position <22, 24> at step 195
Considering Position <7, 19> at step 196
Considering Position <7, 17> at step 196
Considering Position <8, 20> at step 197
Considering Position <7, 19> at step 197
Considering Position <23, 20> at step 198
Considering Position <9, 17> at step 199
Considering Position <11, 4> at step 200
Considering Position <12, 3> at step 200
Considering Position <6, 9> at step 201
Considering Position <7, 8> at step 201
Considering Position <7, 20> at step 202
Considering Position <6, 19> at step 202
Considering Position <7, 15> at step 203
Considering Position <6, 14> at step 203
Considering Position <7, 16> at step 205
Considering Position <9, 12> at step 206
Considering Position <7, 20> at step 207
Considering Position <9, 7> at step 208
Considering Position <7, 21> at step 209
Considering Position <7, 17> at step 210
Considering Position <6, 16> at step 210
Considering Position <8, 12> at step 211
Considering Position <8, 23> at step 212
Considering Position <9, 22> at step 212
Considering Position <20, 3> at step 213
Considering Position <19, 2> at step 213
Considering Position <12, 2> at step 214
Considering Position <8, 7> at step 215
Considering Position <9, 6> at step 215
Considering Position <19, 2> at step 216
Considering Position <17, 2> at step 216
Considering Position <15, 26> at step 217
Considering Position <20, 22> at step 218
Considering Position <19, 23> at step 218
Considering Position <19, 21> at step 218
Considering Position <17, 26> at step 219
Considering Position <7, 7> at step 220
Considering Position <7, 22> at step 221
Considering Position <6, 21> at step 221
Considering Position <8, 17> at step 223
Considering Position <8, 24> at step 224
Considering Position <8, 22> at step 224
Considering Position <13, 27> at step 225
Considering Position <12, 28> at step 225
Considering Position <9, 22> at step 226
Considering Position <9, 12> at step 227
Considering Position <5, 16> at step 228
Considering Position <8, 17> at step 229
Considering Position <9, 16> at step 229
Considering Position <12, 29> at step 230
Considering Position <7, 7> at step 231
Considering Position <5, 19> at step 232
Considering Position <5, 9> at step 233
Considering Position <9, 11> at step 234
Considering Position <14, 1> at step 235
Considering Position <22, 4> at step 236
Considering Position <23, 24> at step 237
Considering Position <22, 25> at step 237
Considering Position <21, 24> at step 237
Considering Position <25, 12> at step 238
Considering Position <24, 11> at step 238
Considering Position <10, 4> at step 239
Considering Position <20, 23> at step 240
Considering Position <16, 26> at step 241
Considering Position <15, 27> at step 241
Considering Position <14, 26> at step 241
Considering Position <20, 24> at step 242
Considering Position <5, 14> at step 243
Considering Position <17, 1> at step 244
Considering Position <10, 5> at step 245
Considering Position <10, 3> at step 245
Considering Position <14, 27> at step 246
Considering Position <20, 25> at step 247
Considering Position <20, 23> at step 247
Considering Position <25, 7> at step 248
Considering Position <24, 8> at step 248
Considering Position <24, 6> at step 248
Considering Position <25, 17> at step 249
Considering Position <24, 18> at step 249
Considering Position <24, 16> at step 249
Considering Position <8, 22> at step 250
Considering Position <25, 8> at step 251
Considering Position <25, 18> at step 252
Considering Position <8, 25> at step 253
Considering Position <7, 24> at step 253
Considering Position <17, 27> at step 255
Considering Position <16, 26> at step 255
Considering Position <7, 25> at step 256
Considering Position <14, 23> at step 257
Considering Position <15, 22> at step 257
Considering Position <25, 14> at step 258
Considering Position <25, 12> at step 258
Considering Position <14, 22> at step 259
Considering Position <7, 25> at step 260
Considering Position <6, 24> at step 260
Considering Position <7, 26> at step 263
Considering Position <26, 14> at step 264
Considering Position <25, 15> at step 264
Considering Position <5, 24> at step 265
Considering Position <5, 20> at step 267
Considering Position <5, 18> at step 267
Considering Position <24, 23> at step 268
Considering Position <23, 24> at step 268
Considering Position <20, 23> at step 269
Considering Position <14, 22> at step 270
Considering Position <20, 2> at step 272
Considering Position <19, 1> at step 272
Considering Position <22, 26> at step 273
Considering Position <15, 27> at step 274
Considering Position <14, 28> at step 274
Considering Position <13, 27> at step 274
Considering Position <5, 17> at step 276
Considering Position <4, 16> at step 276
Considering Position <5, 15> at step 276
Considering Position <9, 22> at step 278
Considering Position <15, 28> at step 279
Considering Position <7, 6> at step 280
Considering Position <5, 15> at step 282
Considering Position <5, 13> at step 282
Considering Position <5, 18> at step 283
Considering Position <4, 17> at step 283
Considering Position <7, 27> at step 284
Considering Position <6, 26> at step 284
Considering Position <9, 21> at step 285
Considering Position <18, 27> at step 286
Considering Position <17, 28> at step 286
Considering Position <25, 16> at step 290
Considering Position <8, 27> at step 292
Considering Position <7, 28> at step 292
Considering Position <26, 16> at step 293
Considering Position <25, 17> at step 293
Considering Position <24, 16> at step 293
Considering Position <13, 29> at step 295
Considering Position <11, 29> at step 295
Considering Position <5, 10> at step 296
Considering Position <5, 8> at step 296
Considering Position <5, 26> at step 298
Considering Position <4, 18> at step 299
Considering Position <10, 29> at step 300
Considering Position <5, 27> at step 302
Considering Position <4, 26> at step 302
Considering Position <5, 25> at step 302
Considering Position <10, 28> at step 303
Considering Position <12, 1> at step 304
Considering Position <5, 25> at step 305
Considering Position <5, 23> at step 305
Considering Position <5, 28> at step 306
Considering Position <4, 27> at step 306
Considering Position <20, 4> at step 307
Considering Position <20, 2> at step 307
Considering Position <21, 4> at step 310
Considering Position <20, 5> at step 310
Considering Position <18, 28> at step 313
Considering Position <17, 29> at step 313
Considering Position <9, 3> at step 314
Considering Position <10, 2> at step 314
Considering Position <14, 21> at step 316
Considering Position <22, 4> at step 317
Considering Position <23, 4> at step 318
Considering Position <22, 3> at step 318
Considering Position <4, 17> at step 319
Considering Position <27, 14> at step 320
Considering Position <25, 9> at step 321
Considering Position <25, 7> at step 321
Considering Position <15, 29> at step 322
Considering Position <14, 28> at step 322
Considering Position <4, 27> at step 323
Considering Position <16, 1> at step 324
Considering Position <17, 0> at step 324
Considering Position <26, 9> at step 325
Considering Position <25, 10> at step 325
Considering Position <25, 19> at step 326
Considering Position <25, 17> at step 326
Considering Position <22, 27> at step 328
Considering Position <21, 26> at step 328
Considering Position <5, 29> at step 329
Considering Position <4, 28> at step 329
Considering Position <4, 17> at step 330
Considering Position <4, 28> at step 331
Considering Position <3, 27> at step 331
Considering Position <3, 17> at step 332
Considering Position <9, 28> at step 333
Considering Position <10, 27> at step 333
Considering Position <8, 28> at step 336
Considering Position <9, 27> at step 336
Considering Position <8, 28> at step 339
Considering Position <7, 29> at step 339
Considering Position <8, 29> at step 341
Considering Position <8, 27> at step 341
Considering Position <25, 6> at step 342
Considering Position <25, 6> at step 345
Considering Position <11, 1> at step 346
Considering Position <12, 0> at step 346
Considering Position <4, 23> at step 347
Considering Position <5, 22> at step 347
Considering Position <4, 8> at step 349
Considering Position <5, 7> at step 349
Considering Position <7, 29> at step 350
Considering Position <9, 27> at step 351
Considering Position <18, 29> at step 353
Considering Position <16, 29> at step 353
Considering Position <27, 16> at step 354
Considering Position <8, 3> at step 355
Considering Position <9, 2> at step 355
Considering Position <16, 29> at step 357
Considering Position <10, 27> at step 358
Considering Position <9, 26> at step 358
Considering Position <26, 19> at step 360
Considering Position <25, 20> at step 360
Considering Position <2, 17> at step 361
Considering Position <19, 27> at step 364
Considering Position <18, 28> at step 364
Considering Position <6, 29> at step 367
Considering Position <2, 27> at step 368
Considering Position <23, 27> at step 369
Considering Position <22, 28> at step 369
Considering Position <26, 6> at step 370
Considering Position <25, 5> at step 370
Considering Position <25, 23> at step 371
Considering Position <24, 22> at step 371
Considering Position <6, 6> at step 372
Considering Position <7, 5> at step 372
Considering Position <6, 29> at step 373
Considering Position <4, 13> at step 374
Considering Position <5, 12> at step 374
Considering Position <8, 4> at step 377
Considering Position <8, 2> at step 377
Considering Position <4, 7> at step 378
Considering Position <27, 9> at step 379
Considering Position <3, 13> at step 380
Considering Position <4, 12> at step 380
Considering Position <8, 5> at step 381
Considering Position <7, 4> at step 381
Considering Position <19, 28> at step 382
Considering Position <18, 29> at step 382
Considering Position <2, 18> at step 384
Considering Position <2, 16> at step 384
Considering Position <3, 23> at step 385
Considering Position <4, 22> at step 385
Considering Position <18, 0> at step 386
Considering Position <2, 28> at step 387
Considering Position <2, 26> at step 387
Considering Position <7, 5> at step 388
Considering Position <23, 3> at step 389
Considering Position <9, 2> at step 390
Considering Position <28, 14> at step 391
Considering Position <27, 15> at step 391
Considering Position <22, 29> at step 392
Considering Position <5, 6> at step 393
Considering Position <2, 29> at step 394
Considering Position <23, 3> at step 395
Considering Position <22, 2> at step 395
Considering Position <28, 15> at step 396
Considering Position <27, 16> at step 396
Considering Position <2, 19> at step 397
Considering Position <3, 19> at step 398
Considering Position <2, 20> at step 398
Considering Position <1, 19> at step 398
Considering Position <3, 20> at step 399
Considering Position <2, 21> at step 399
Considering Position <2, 22> at step 400
Considering Position <1, 21> at step 400
Considering Position <2, 23> at step 401
Considering Position <3, 23> at step 402
Considering Position <2, 24> at step 402
Considering Position <3, 24> at step 403
Considering Position <2, 25> at step 403
Considering Position <1, 24> at step 403
Considering Position <2, 26> at step 404
Considering Position <1, 26> at step 405
Considering Position <7, 4> at step 406
Considering Position <27, 17> at step 407
Considering Position <6, 4> at step 408
Considering Position <3, 24> at step 412
Considering Position <28, 17> at step 413
Considering Position <27, 18> at step 413
Considering Position <24, 3> at step 414
Considering Position <8, 2> at step 416
Considering Position <9, 1> at step 416
Considering Position <27, 6> at step 417
Considering Position <25, 24> at step 418
Considering Position <25, 22> at step 418
Considering Position <3, 14> at step 419
Considering Position <2, 13> at step 419
Considering Position <20, 27> at step 420
Considering Position <19, 28> at step 420
Considering Position <19, 26> at step 420
Considering Position <4, 12> at step 421
Considering Position <13, 0> at step 423
Considering Position <23, 29> at step 424
Considering Position <21, 29> at step 424
Considering Position <25, 4> at step 425
Considering Position <24, 27> at step 426
Considering Position <2, 14> at step 427
Considering Position <4, 22> at step 428
Considering Position <27, 19> at step 429
Considering Position <20, 29> at step 430
Considering Position <3, 20> at step 431
Considering Position <0, 24> at step 432
Considering Position <3, 29> at step 433
Considering Position <1, 29> at step 433
Considering Position <5, 7> at step 434
Considering Position <4, 6> at step 434
Considering Position <5, 5> at step 434
Considering Position <0, 19> at step 435
Considering Position <20, 28> at step 436
Considering Position <4, 7> at step 438

 Calculating Path for Robot 2
Considering Position <0, 4> at step 1
Considering Position <0, 2> at step 1
Considering Position <1, 4> at step 2
Considering Position <0, 5> at step 2
Considering Position <2, 4> at step 4
Considering Position <3, 4> at step 6
Considering Position <2, 5> at step 6
Considering Position <2, 3> at step 6
Considering Position <2, 6> at step 7
Considering Position <2, 7> at step 8
Considering Position <1, 6> at step 8
Considering Position <3, 7> at step 9
Considering Position <2, 8> at step 9
Considering Position <2, 9> at step 10
Considering Position <3, 9> at step 11
Considering Position <2, 10> at step 11
Considering Position <1, 9> at step 11
Considering Position <3, 10> at step 12
Considering Position <2, 11> at step 12
Considering Position <2, 12> at step 13
Considering Position <1, 11> at step 13
Considering Position <2, 13> at step 14
Considering Position <3, 13> at step 15
Considering Position <2, 14> at step 15
Considering Position <3, 14> at step 16
Considering Position <2, 15> at step 16
Considering Position <1, 14> at step 16
Considering Position <2, 16> at step 17
Considering Position <2, 17> at step 18
Considering Position <1, 16> at step 18
Considering Position <3, 17> at step 19
Considering Position <2, 18> at step 19
Considering Position <2, 19> at step 20
Considering Position <3, 19> at step 21
Considering Position <2, 20> at step 21
Considering Position <1, 19> at step 21
Considering Position <3, 20> at step 22
Considering Position <2, 21> at step 22
Considering Position <2, 22> at step 23
Considering Position <1, 21> at step 23
Considering Position <2, 23> at step 24
Considering Position <3, 23> at step 25
Considering Position <2, 24> at step 25
Considering Position <3, 24> at step 26
Considering Position <2, 25> at step 26
Considering Position <1, 24> at step 26
Considering Position <2, 26> at step 27
Considering Position <2, 27> at step 28
Considering Position <1, 26> at step 28
Considering Position <3, 27> at step 29
Considering Position <2, 28> at step 29
Considering Position <2, 29> at step 30
Considering Position <0, 24> at step 31
Considering Position <4, 7> at step 32
Considering Position <3, 9> at step 34
Considering Position <3, 29> at step 35
Considering Position <1, 29> at step 35
Considering Position <0, 14> at step 36
Considering Position <4, 17> at step 37
Considering Position <4, 27> at step 38
Considering Position <0, 19> at step 39
Considering Position <3, 3> at step 41
Considering Position <4, 13> at step 42
Considering Position <3, 14> at step 42
Route 1:
112112110112221112221111111223221121221222110

Route 2:
10011111111111111111111111110


--------------------                   
    @: Obstacle                            
    S: Start                               
    .: Single Path                         
    *: Mutual Path                         
    F: Finish                              
--------------------

 @ S. @    @    @    @    @   
@ @@.@ @@ @ @@ @ @@ @ @@ @ @@ 
    .......................***
 @@  @@ @  @@  @@ @  @@  @@.@F
@   @@   @@   @@   @@   @@ . @
 @         @         @    ..  
@ @@ @ @@ @ @@ @ @@ @ @@ @.@@ 
   @         @         @ ..   
 @    @    @    @    @ ...@   
@   @@   @@   @@   @@  .@@   @
 @    @    @    @    @ .. @   
@ @@ @ @@ @ @@ @ @@ @ @@.@ @@ 
                 ........     
 @@  @@ @  @@  @@.@  @@  @@ @ 
@   @@   @@   @@ . @@   @@   @
 @         @  ....   @        
@ @@ @ @@ @ @@.@ @@ @ @@ @ @@ 
   @      ...@.        @      
 @    @ ...@... @    @    @   
@   @@S..@@   @@   @@   @@   @
 @    @    @    @    @    @   
@ @@ @ @@ @ @@ @ @@ @ @@ @ @@ 
                              
 @@  @@ @  @@  @@ @  @@  @@ @ 
@   @@   @@   @@   @@   @@   @
 @         @         @        
@ @@ @ @@ @ @@ @ @@ @ @@ @ @@ 
   @         @         @      
 @    @    @    @    @    @   
@   @@   @@   @@   @@   @@   @

Total Nodes Expanded: 643
