Total Size (X, Y): 50 x 20
Considering Position <5, 29> at step 100
Considering Position <0, 24> at step 101
Considering Position <6, 28> at step 102
Considering Position <5, 29> at step 102
Considering Position <5, 27> at step 102
Considering Position <1, 17> at step 103
Considering Position <0, 16> at step 103
Considering Position <0, 17> at step 104
Considering Position <6, 29> at step 106
Considering Position <6, 27> at step 109
Considering Position <5, 26> at step 109
Considering Position <6, 21> at step 110
Considering Position <4, 39> at step 111
Considering Position <2, 39> at step 111
Considering Position <6, 18> at step 112
Considering Position <0, 30> at step 113
Considering Position <6, 26> at step 114
Considering Position <6, 14> at step 115
Considering Position <5, 13> at step 115
Considering Position <7, 16> at step 116
Considering Position <6, 17> at step 116
Considering Position <2, 38> at step 117
Considering Position <1, 37> at step 117
Considering Position <6, 37> at step 118
Considering Position <5, 38> at step 118
Considering Position <5, 39> at step 119
Considering Position <4, 38> at step 119
Considering Position <7, 14> at step 120
Considering Position <6, 13> at step 120
Considering Position <7, 26> at step 121
Considering Position <6, 27> at step 121
Considering Position <6, 25> at step 121
Considering Position <0, 26> at step 122
Considering Position <0, 24> at step 122
Considering Position <6, 38> at step 124
Considering Position <5, 39> at step 124
Considering Position <4, 38> at step 124
Considering Position <4, 35> at step 125
Considering Position <7, 22> at step 126
Considering Position <6, 23> at step 126
Considering Position <6, 21> at step 126
Considering Position <0, 35> at step 127
Considering Position <0, 33> at step 127
Considering Position <7, 29> at step 128
Considering Position <6, 30> at step 128
Considering Position <6, 28> at step 128
Considering Position <6, 39> at step 129
Considering Position <7, 28> at step 130
Considering Position <6, 27> at step 130
Considering Position <7, 23> at step 131
Considering Position <0, 24> at step 132
Considering Position <0, 17> at step 133
Considering Position <0, 15> at step 133
Considering Position <0, 36> at step 135
Considering Position <0, 27> at step 136
Considering Position <1, 36> at step 137
Considering Position <0, 37> at step 137
Considering Position <7, 17> at step 139
Considering Position <6, 18> at step 139
Considering Position <0, 29> at step 140
Considering Position <1, 37> at step 143
Considering Position <0, 38> at step 143
Considering Position <1, 38> at step 145
Considering Position <0, 39> at step 145
Considering Position <1, 39> at step 147
Considering Position <1, 39> at step 148
Considering Position <2, 38> at step 148
Considering Position <7, 27> at step 149
Considering Position <1, 38> at step 150
Considering Position <7, 18> at step 151
Considering Position <7, 23> at step 153
Considering Position <7, 38> at step 154
Considering Position <6, 39> at step 154
Considering Position <6, 37> at step 154
Considering Position <7, 36> at step 155
Considering Position <6, 37> at step 155
Considering Position <8, 18> at step 156
Considering Position <7, 17> at step 156
Considering Position <1, 37> at step 157
Considering Position <8, 16> at step 158
Considering Position <7, 17> at step 158
Considering Position <7, 15> at step 158
Considering Position <7, 39> at step 160
Considering Position <7, 37> at step 161
Considering Position <8, 14> at step 162
Considering Position <7, 15> at step 162
Considering Position <7, 13> at step 162
Considering Position <1, 38> at step 163
Considering Position <6, 13> at step 164
Considering Position <5, 12> at step 164
Considering Position <1, 38> at step 165
Considering Position <8, 23> at step 166
Considering Position <7, 24> at step 166
Considering Position <7, 32> at step 167
Considering Position <8, 15> at step 169
Considering Position <8, 24> at step 170
Considering Position <8, 17> at step 171
Considering Position <8, 37> at step 172
Considering Position <7, 38> at step 172
Considering Position <7, 36> at step 172
Considering Position <7, 28> at step 174
Considering Position <7, 13> at step 175
Considering Position <6, 12> at step 175
Considering Position <9, 14> at step 176
Considering Position <8, 15> at step 176
Considering Position <8, 13> at step 176
Considering Position <8, 32> at step 177
Considering Position <7, 33> at step 177
Considering Position <7, 31> at step 177
Considering Position <9, 15> at step 178
Considering Position <8, 16> at step 178
Considering Position <9, 17> at step 179
Considering Position <8, 18> at step 179
Considering Position <8, 16> at step 179
Considering Position <9, 16> at step 180
Considering Position <8, 33> at step 181
Considering Position <8, 36> at step 182
Considering Position <7, 35> at step 182
Considering Position <0, 32> at step 183
Considering Position <8, 27> at step 184
Considering Position <7, 28> at step 184
Considering Position <7, 26> at step 184
Considering Position <8, 28> at step 185
Considering Position <8, 26> at step 186
Considering Position <8, 13> at step 188
Considering Position <7, 12> at step 188
Considering Position <9, 24> at step 189
Considering Position <8, 25> at step 189
Considering Position <8, 23> at step 189
Considering Position <8, 38> at step 190
Considering Position <7, 39> at step 190
Considering Position <9, 26> at step 191
Considering Position <8, 27> at step 191
Considering Position <8, 25> at step 191
Considering Position <6, 12> at step 192
Considering Position <4, 12> at step 192
Considering Position <5, 11> at step 192
Considering Position <9, 25> at step 193
Considering Position <9, 18> at step 194
Considering Position <8, 39> at step 195
Considering Position <9, 27> at step 196
Considering Position <8, 28> at step 196
Considering Position <9, 32> at step 197
Considering Position <8, 33> at step 197
Considering Position <8, 31> at step 197
Considering Position <9, 33> at step 198
Considering Position <8, 34> at step 198
Considering Position <9, 36> at step 201
Considering Position <8, 37> at step 201
Considering Position <9, 38> at step 202
Considering Position <8, 39> at step 202
Considering Position <8, 37> at step 202
Considering Position <9, 17> at step 203
Considering Position <9, 27> at step 204
Considering Position <9, 25> at step 204
Considering Position <9, 24> at step 205
Considering Position <3, 12> at step 206
Considering Position <4, 11> at step 206
Considering Position <9, 34> at step 207
Considering Position <8, 31> at step 208
Considering Position <9, 39> at step 210
Considering Position <10, 14> at step 212
Considering Position <9, 15> at step 212
Considering Position <9, 13> at step 212
Considering Position <10, 15> at step 213
Considering Position <9, 16> at step 213
Considering Position <9, 13> at step 214
Considering Position <8, 12> at step 214
Considering Position <10, 16> at step 215
Considering Position <9, 17> at step 215
Considering Position <9, 37> at step 216
Considering Position <10, 17> at step 217
Considering Position <7, 12> at step 218
Considering Position <6, 11> at step 218
Considering Position <10, 33> at step 221
Considering Position <9, 34> at step 221
Considering Position <9, 32> at step 221
Considering Position <9, 31> at step 222
Considering Position <8, 12> at step 223
Considering Position <7, 11> at step 223
Considering Position <11, 17> at step 224
Considering Position <10, 16> at step 224
Considering Position <9, 37> at step 225
Considering Position <9, 35> at step 225
Considering Position <6, 11> at step 226
Considering Position <4, 11> at step 226
Considering Position <5, 10> at step 226
Considering Position <10, 34> at step 228
Considering Position <9, 35> at step 228
Considering Position <11, 14> at step 229
Considering Position <10, 15> at step 229
Considering Position <10, 13> at step 229
Considering Position <11, 15> at step 230
Considering Position <10, 16> at step 230
Considering Position <9, 31> at step 231
Considering Position <8, 30> at step 231
Considering Position <11, 16> at step 232
Considering Position <10, 35> at step 233
Considering Position <7, 11> at step 234
Considering Position <10, 38> at step 235
Considering Position <9, 39> at step 235
Considering Position <9, 37> at step 235
Considering Position <12, 16> at step 236
Considering Position <11, 17> at step 236
Considering Position <11, 15> at step 236
Considering Position <10, 34> at step 237
Considering Position <9, 12> at step 238
Considering Position <8, 11> at step 238
Considering Position <10, 13> at step 239
Considering Position <9, 12> at step 239
Considering Position <10, 37> at step 241
Considering Position <10, 39> at step 242
Considering Position <12, 14> at step 243
Considering Position <11, 15> at step 243
Considering Position <11, 13> at step 243
Considering Position <12, 15> at step 244
Considering Position <12, 17> at step 245
Considering Position <10, 31> at step 246
Considering Position <9, 30> at step 246
Considering Position <11, 35> at step 247
Considering Position <10, 34> at step 247
Considering Position <11, 34> at step 248
Considering Position <8, 11> at step 249
Considering Position <7, 10> at step 249
Considering Position <11, 13> at step 250
Considering Position <11, 38> at step 251
Considering Position <10, 39> at step 251
Considering Position <10, 37> at step 251
Considering Position <9, 30> at step 252
Considering Position <13, 15> at step 255
Considering Position <12, 16> at step 255
Considering Position <12, 14> at step 255
Considering Position <13, 17> at step 256
Considering Position <12, 16> at step 256
Considering Position <13, 16> at step 257
Considering Position <11, 35> at step 258
Considering Position <12, 35> at step 259
Considering Position <11, 36> at step 259
Considering Position <9, 11> at step 260
Considering Position <12, 13> at step 261
Considering Position <11, 12> at step 261
Considering Position <11, 31> at step 262
Considering Position <10, 30> at step 262
Considering Position <9, 11> at step 263
Considering Position <8, 10> at step 263
Considering Position <11, 39> at step 264
Considering Position <12, 13> at step 265
Considering Position <8, 10> at step 266
Considering Position <14, 16> at step 267
Considering Position <13, 17> at step 267
Considering Position <13, 15> at step 267
Considering Position <13, 13> at step 268
Considering Position <12, 12> at step 268
Considering Position <10, 30> at step 269
Considering Position <9, 29> at step 269
Considering Position <14, 17> at step 271
Considering Position <12, 36> at step 272
Considering Position <12, 38> at step 273
Considering Position <11, 39> at step 273
Considering Position <12, 39> at step 274
Considering Position <12, 12> at step 275
Considering Position <11, 11> at step 275
Considering Position <10, 29> at step 276
Considering Position <13, 35> at step 277
Considering Position <12, 36> at step 277
Considering Position <15, 16> at step 278
Considering Position <14, 17> at step 278
Considering Position <12, 31> at step 279
Considering Position <11, 32> at step 279
Considering Position <11, 30> at step 279
Considering Position <10, 11> at step 280
Considering Position <9, 10> at step 280
Considering Position <12, 32> at step 281
Considering Position <9, 10> at step 282
Considering Position <13, 36> at step 283
Considering Position <12, 37> at step 283
Considering Position <11, 30> at step 284
Considering Position <10, 29> at step 284
Considering Position <15, 17> at step 285
Considering Position <13, 37> at step 286
Considering Position <12, 38> at step 286
Considering Position <13, 38> at step 287
Considering Position <12, 39> at step 287
Considering Position <13, 31> at step 288
Considering Position <12, 32> at step 288
Considering Position <12, 30> at step 288
Considering Position <12, 30> at step 289
Considering Position <11, 29> at step 289
Considering Position <13, 39> at step 290
Considering Position <14, 13> at step 291
Considering Position <13, 12> at step 291
Considering Position <11, 11> at step 292
Considering Position <10, 10> at step 292
Considering Position <13, 12> at step 293
Considering Position <12, 11> at step 293
Considering Position <13, 32> at step 294
Considering Position <12, 33> at step 294
Considering Position <16, 17> at step 295
Considering Position <15, 16> at step 295
Considering Position <14, 37> at step 296
Considering Position <13, 38> at step 296
Considering Position <13, 36> at step 296
Considering Position <13, 36> at step 297
Considering Position <13, 34> at step 297
Considering Position <11, 29> at step 298
Considering Position <12, 11> at step 299
Considering Position <11, 10> at step 299
Considering Position <10, 10> at step 300
Considering Position <9, 9> at step 300
Considering Position <14, 36> at step 301
Considering Position <16, 16> at step 302
Considering Position <15, 13> at step 303
Considering Position <14, 14> at step 303
Considering Position <14, 12> at step 303
Considering Position <13, 33> at step 304
Considering Position <15, 14> at step 305
Considering Position <13, 30> at step 306
Considering Position <12, 29> at step 306
Considering Position <12, 29> at step 307
Considering Position <11, 28> at step 307
Considering Position <14, 34> at step 308
Considering Position <13, 33> at step 308
Considering Position <13, 11> at step 309
Considering Position <12, 10> at step 309
Considering Position <13, 39> at step 310
Considering Position <17, 17> at step 311
Considering Position <16, 18> at step 311
Considering Position <16, 16> at step 311
Considering Position <13, 33> at step 312
Considering Position <13, 31> at step 312
Considering Position <14, 33> at step 313
Considering Position <17, 18> at step 314
Considering Position <11, 10> at step 315
Considering Position <10, 9> at step 315
Considering Position <14, 31> at step 316
Considering Position <13, 30> at step 316
Considering Position <17, 16> at step 317
Considering Position <16, 15> at step 317
Considering Position <14, 12> at step 318
Considering Position <13, 11> at step 318
Considering Position <14, 39> at step 319
Considering Position <10, 9> at step 320
Considering Position <9, 8> at step 320
Considering Position <16, 14> at step 321
Considering Position <15, 13> at step 321
Considering Position <15, 37> at step 322
Considering Position <14, 36> at step 322
Considering Position <14, 11> at step 323
Considering Position <12, 10> at step 324
Considering Position <15, 31> at step 326
Considering Position <15, 36> at step 327
Considering Position <13, 29> at step 328
Considering Position <12, 28> at step 328
Considering Position <16, 14> at step 329
Considering Position <10, 8> at step 330
Considering Position <9, 7> at step 330
Considering Position <13, 10> at step 331
Considering Position <12, 9> at step 331
Considering Position <16, 36> at step 332
Considering Position <15, 37> at step 332
Considering Position <15, 35> at step 332
Considering Position <15, 34> at step 333
Considering Position <14, 33> at step 333
Considering Position <15, 39> at step 334
Considering Position <12, 28> at step 335
Considering Position <11, 27> at step 335
Considering Position <14, 11> at step 336
Considering Position <13, 10> at step 336
Considering Position <17, 14> at step 337
Considering Position <18, 16> at step 338
Considering Position <17, 17> at step 338
Considering Position <18, 17> at step 339
Considering Position <17, 18> at step 339
Considering Position <13, 29> at step 341
Considering Position <10, 8> at step 342
Considering Position <18, 18> at step 343
Considering Position <15, 32> at step 344
Considering Position <15, 30> at step 344
Considering Position <14, 29> at step 345
Considering Position <16, 37> at step 346
Considering Position <15, 38> at step 346
Considering Position <18, 14> at step 347
Considering Position <15, 11> at step 348
Considering Position <14, 10> at step 348
Considering Position <16, 38> at step 349
Considering Position <15, 39> at step 349
Considering Position <19, 18> at step 350
Considering Position <18, 17> at step 350
Considering Position <16, 32> at step 351
Considering Position <19, 17> at step 352
Considering Position <18, 16> at step 352
Considering Position <19, 16> at step 353
Considering Position <16, 34> at step 354
Considering Position <15, 35> at step 354
Considering Position <16, 39> at step 355
Considering Position <11, 8> at step 356
Considering Position <10, 7> at step 356
Considering Position <12, 27> at step 357
Considering Position <10, 7> at step 358
Considering Position <8, 7> at step 358
Considering Position <16, 35> at step 359
Considering Position <13, 9> at step 360
Considering Position <12, 8> at step 360
Considering Position <12, 27> at step 361
Considering Position <11, 26> at step 361
Considering Position <17, 36> at step 362
Considering Position <16, 37> at step 362
Considering Position <16, 35> at step 362
Considering Position <15, 10> at step 363
Considering Position <14, 10> at step 364
Considering Position <13, 9> at step 364
Considering Position <19, 18> at step 365
Considering Position <19, 16> at step 365
Considering Position <17, 34> at step 366
Considering Position <16, 35> at step 366
Considering Position <16, 33> at step 366
Considering Position <17, 39> at step 369
Considering Position <16, 38> at step 369
Considering Position <16, 30> at step 370
Considering Position <15, 29> at step 370
Considering Position <12, 8> at step 371
Considering Position <11, 7> at step 371
Considering Position <17, 32> at step 372
Considering Position <16, 33> at step 372
Considering Position <17, 37> at step 373
Considering Position <16, 38> at step 373
Considering Position <15, 29> at step 374
Considering Position <15, 10> at step 375
Considering Position <19, 14> at step 376
Considering Position <18, 13> at step 376
Considering Position <17, 33> at step 378
Considering Position <17, 38> at step 379
Considering Position <16, 10> at step 380
Considering Position <15, 9> at step 380
Considering Position <16, 29> at step 381
Considering Position <18, 37> at step 382
Considering Position <17, 38> at step 382
Considering Position <17, 36> at step 382
Considering Position <12, 26> at step 383
Considering Position <11, 25> at step 383
Considering Position <13, 27> at step 385
Considering Position <12, 26> at step 385
Considering Position <11, 7> at step 387
Considering Position <10, 6> at step 387
Considering Position <12, 7> at step 388
Considering Position <19, 13> at step 389
Considering Position <18, 33> at step 391
Considering Position <17, 34> at step 391
Considering Position <17, 32> at step 391
Considering Position <18, 38> at step 392
Considering Position <17, 39> at step 392
Considering Position <13, 26> at step 393
Considering Position <12, 25> at step 393
Considering Position <18, 32> at step 394
Considering Position <17, 31> at step 394
Considering Position <19, 13> at step 395
Considering Position <18, 12> at step 395
Considering Position <18, 39> at step 396
Considering Position <16, 29> at step 397
Considering Position <15, 28> at step 397
Considering Position <13, 26> at step 398
Considering Position <18, 34> at step 399
Considering Position <12, 7> at step 400
Considering Position <16, 9> at step 401
Considering Position <15, 8> at step 401
Considering Position <10, 5> at step 402
Considering Position <19, 12> at step 403
Considering Position <16, 28> at step 404
Considering Position <12, 25> at step 405
Considering Position <11, 24> at step 405
Considering Position <19, 37> at step 406
Considering Position <18, 38> at step 406
Considering Position <13, 7> at step 407
Considering Position <12, 6> at step 407
Considering Position <18, 31> at step 408
Considering Position <18, 33> at step 409
Considering Position <18, 31> at step 409
Considering Position <16, 28> at step 410
Considering Position <15, 27> at step 410
Considering Position <16, 9> at step 411
Considering Position <19, 33> at step 412
Considering Position <18, 34> at step 412
Considering Position <14, 26> at step 413
Considering Position <13, 25> at step 413
Considering Position <18, 35> at step 414
Considering Position <13, 25> at step 415
Considering Position <12, 24> at step 415
Considering Position <19, 38> at step 416
Considering Position <18, 39> at step 416
Considering Position <14, 7> at step 417
Considering Position <13, 6> at step 417
Considering Position <19, 39> at step 419
Considering Position <18, 40> at step 419
Considering Position <19, 12> at step 420
Considering Position <17, 12> at step 420
Considering Position <18, 11> at step 420
Considering Position <16, 12> at step 421
Considering Position <17, 11> at step 421
Considering Position <19, 38> at step 422
Considering Position <19, 36> at step 422
Considering Position <16, 27> at step 424
Considering Position <16, 8> at step 425
Considering Position <14, 8> at step 425
Considering Position <15, 7> at step 425
Considering Position <19, 11> at step 426
Considering Position <11, 5> at step 427
Considering Position <9, 5> at step 427
Considering Position <8, 5> at step 429
Considering Position <9, 4> at step 429
Considering Position <16, 27> at step 430
Considering Position <12, 24> at step 431
Considering Position <11, 23> at step 431
Considering Position <19, 31> at step 432
Considering Position <18, 30> at step 432
Considering Position <18, 41> at step 433
Considering Position <14, 25> at step 434
Considering Position <18, 42> at step 435
Considering Position <17, 9> at step 436
Considering Position <16, 8> at step 436
Considering Position <13, 6> at step 437
Considering Position <12, 5> at step 437
Considering Position <19, 39> at step 438
Considering Position <19, 11> at step 439
Considering Position <17, 11> at step 439
Considering Position <18, 10> at step 439
Considering Position <15, 7> at step 441
Considering Position <14, 8> at step 441
Considering Position <14, 6> at step 441
Considering Position <14, 25> at step 442
Considering Position <13, 24> at step 442
Considering Position <7, 5> at step 444
Considering Position <8, 4> at step 444
Considering Position <12, 5> at step 446
Considering Position <11, 4> at step 446
Considering Position <14, 6> at step 448
Considering Position <13, 5> at step 448
Considering Position <19, 42> at step 449
Considering Position <17, 42> at step 449
Considering Position <13, 24> at step 450
Considering Position <12, 23> at step 450
Considering Position <16, 42> at step 451
Considering Position <15, 42> at step 452
Considering Position <14, 42> at step 453
Considering Position <13, 42> at step 454
Considering Position <12, 42> at step 455
Considering Position <11, 42> at step 456
Considering Position <10, 42> at step 460
Considering Position <19, 30> at step 462
Considering Position <13, 5> at step 463
Considering Position <12, 4> at step 463
Considering Position <9, 42> at step 464
Considering Position <8, 4> at step 465
Considering Position <9, 3> at step 465
Considering Position <17, 27> at step 466
Considering Position <16, 26> at step 466
Considering Position <8, 42> at step 468
Considering Position <12, 23> at step 469
Considering Position <10, 23> at step 469
Considering Position <7, 6> at step 470
Considering Position <6, 5> at step 470
Considering Position <7, 4> at step 470
Considering Position <19, 30> at step 471
Considering Position <18, 29> at step 471
Considering Position <15, 25> at step 472
Considering Position <14, 24> at step 472
Considering Position <7, 42> at step 473
Considering Position <10, 22> at step 474
Considering Position <6, 42> at step 476
Considering Position <13, 23> at step 477
Considering Position <12, 22> at step 477
Considering Position <19, 29> at step 479
Considering Position <14, 24> at step 481
Considering Position <13, 23> at step 481
Considering Position <12, 4> at step 482
Considering Position <11, 3> at step 482
Considering Position <7, 4> at step 483
Considering Position <8, 3> at step 483
Considering Position <5, 5> at step 485
Considering Position <5, 42> at step 486
Considering Position <18, 27> at step 487
Considering Position <17, 26> at step 487
Considering Position <19, 29> at step 488
Considering Position <4, 42> at step 489
Considering Position <15, 24> at step 490
Considering Position <14, 23> at step 490
Considering Position <16, 25> at step 491
Considering Position <15, 24> at step 491
Considering Position <7, 3> at step 492
Considering Position <17, 26> at step 493
Considering Position <16, 25> at step 493
Considering Position <10, 3> at step 494
Considering Position <8, 3> at step 494
Considering Position <9, 2> at step 494
Considering Position <9, 22> at step 495
Considering Position <12, 3> at step 496
Considering Position <5, 6> at step 497
Considering Position <4, 5> at step 497
Considering Position <5, 4> at step 497
Considering Position <3, 42> at step 498
Considering Position <4, 6> at step 499
Considering Position <2, 42> at step 500
Considering Position <12, 21> at step 501
Considering Position <7, 3> at step 502
Considering Position <16, 24> at step 503
Considering Position <19, 27> at step 504
Considering Position <18, 26> at step 504
Considering Position <1, 42> at step 505
Considering Position <14, 23> at step 506
Considering Position <19, 28> at step 507
Considering Position <18, 26> at step 508
Considering Position <4, 6> at step 509
Considering Position <3, 5> at step 509
Considering Position <4, 7> at step 510
Considering Position <3, 6> at step 510
Considering Position <12, 3> at step 511
Considering Position <10, 3> at step 511
Considering Position <11, 2> at step 511
Considering Position <9, 21> at step 512
Considering Position <5, 3> at step 514
Considering Position <10, 2> at step 515
Considering Position <1, 43> at step 516
Considering Position <0, 42> at step 516
Considering Position <3, 6> at step 517
Considering Position <2, 5> at step 517
Considering Position <3, 4> at step 517
Considering Position <15, 23> at step 518
Considering Position <14, 22> at step 518
Considering Position <16, 24> at step 519
Considering Position <15, 23> at step 519
Considering Position <13, 3> at step 520
Considering Position <12, 2> at step 520
Considering Position <7, 2> at step 521
Considering Position <10, 2> at step 523
Considering Position <9, 1> at step 523
Considering Position <1, 44> at step 524
Considering Position <2, 44> at step 525
Considering Position <0, 44> at step 525
Considering Position <13, 21> at step 526
Considering Position <11, 21> at step 526
Considering Position <12, 20> at step 526
Considering Position <14, 3> at step 528
Considering Position <13, 2> at step 528
Considering Position <19, 26> at step 529
Considering Position <18, 25> at step 529
Considering Position <16, 23> at step 530
Considering Position <8, 21> at step 531
Considering Position <9, 20> at step 531
Considering Position <12, 2> at step 533
Considering Position <10, 2> at step 533
Considering Position <11, 1> at step 533
Considering Position <19, 28> at step 534
Considering Position <19, 26> at step 534
Considering Position <3, 44> at step 535
Considering Position <2, 4> at step 536
Considering Position <4, 3> at step 538
Considering Position <5, 2> at step 538
Considering Position <2, 4> at step 539
Considering Position <10, 1> at step 540
Considering Position <8, 1> at step 540
Considering Position <10, 1> at step 541
Considering Position <11, 20> at step 542
Considering Position <6, 2> at step 543
Considering Position <19, 25> at step 544
Considering Position <4, 44> at step 545
Considering Position <15, 22> at step 546
Considering Position <13, 20> at step 547
Considering Position <8, 20> at step 548
Considering Position <16, 23> at step 549
Considering Position <15, 22> at step 549
Considering Position <13, 2> at step 550
Considering Position <12, 1> at step 550
Considering Position <14, 2> at step 551
Considering Position <13, 1> at step 551
Considering Position <15, 3> at step 552
Considering Position <14, 4> at step 552
Considering Position <14, 2> at step 552
Considering Position <8, 0> at step 553
Considering Position <1, 4> at step 554
Considering Position <2, 3> at step 554
Considering Position <13, 20> at step 555
Considering Position <11, 20> at step 555
Considering Position <4, 2> at step 556
Considering Position <5, 2> at step 557
Considering Position <6, 1> at step 557
Considering Position <16, 22> at step 558
Considering Position <15, 21> at step 558
Considering Position <15, 4> at step 559
Considering Position <17, 23> at step 560
Considering Position <16, 22> at step 560
