Total Size (X, Y): 90 x 90
Considering Position <20, 78> at step 1688
Considering Position <50, 58> at step 1689
Considering Position <50, 59> at step 1691
Considering Position <49, 58> at step 1691
Considering Position <46, 46> at step 1692
Considering Position <44, 73> at step 1694
Considering Position <45, 73> at step 1696
Considering Position <44, 72> at step 1696
Considering Position <23, 77> at step 1697
Considering Position <22, 78> at step 1697
Considering Position <45, 74> at step 1698
Considering Position <45, 72> at step 1698
Considering Position <24, 77> at step 1699
Considering Position <46, 74> at step 1700
Considering Position <45, 75> at step 1700
Considering Position <22, 14> at step 1701
Considering Position <8, 64> at step 1704
Considering Position <8, 62> at step 1704
Considering Position <7, 61> at step 1706
Considering Position <7, 59> at step 1706
Considering Position <24, 78> at step 1707
Considering Position <24, 76> at step 1707
Considering Position <23, 14> at step 1708
Considering Position <22, 15> at step 1708
Considering Position <22, 13> at step 1708
Considering Position <40, 29> at step 1709
Considering Position <41, 29> at step 1711
Considering Position <40, 30> at step 1711
Considering Position <39, 23> at step 1712
Considering Position <38, 22> at step 1712
Considering Position <6, 59> at step 1714
Considering Position <27, 77> at step 1716
Considering Position <41, 74> at step 1717
Considering Position <40, 75> at step 1717
Considering Position <28, 77> at step 1718
Considering Position <27, 78> at step 1718
Considering Position <29, 77> at step 1724
Considering Position <28, 78> at step 1724
Considering Position <30, 77> at step 1726
Considering Position <29, 78> at step 1726
Considering Position <29, 76> at step 1726
Considering Position <30, 78> at step 1728
Considering Position <28, 18> at step 1731
Considering Position <42, 77> at step 1732
Considering Position <41, 76> at step 1732
Considering Position <45, 72> at step 1733
Considering Position <44, 71> at step 1733
Considering Position <43, 33> at step 1734
Considering Position <42, 32> at step 1734
Considering Position <29, 78> at step 1735
Considering Position <28, 79> at step 1735
Considering Position <27, 78> at step 1735
Considering Position <50, 72> at step 1736
Considering Position <49, 73> at step 1736
Considering Position <49, 71> at step 1736
Considering Position <53, 67> at step 1738
Considering Position <52, 68> at step 1738
Considering Position <22, 79> at step 1739
Considering Position <47, 44> at step 1740
Considering Position <27, 16> at step 1742
Considering Position <50, 73> at step 1743
Considering Position <48, 73> at step 1743
Considering Position <52, 69> at step 1744
Considering Position <47, 46> at step 1745
Considering Position <42, 29> at step 1746
Considering Position <48, 44> at step 1747
Considering Position <47, 45> at step 1747
Considering Position <54, 67> at step 1748
Considering Position <27, 17> at step 1749
Considering Position <27, 15> at step 1749
Considering Position <50, 74> at step 1750
Considering Position <50, 72> at step 1750
Considering Position <53, 69> at step 1751
Considering Position <52, 70> at step 1751
Considering Position <51, 69> at step 1751
Considering Position <23, 13> at step 1752
Considering Position <43, 29> at step 1753
Considering Position <42, 30> at step 1753
Considering Position <42, 28> at step 1753
Considering Position <48, 45> at step 1754
Considering Position <47, 46> at step 1754
Considering Position <51, 74> at step 1755
Considering Position <50, 75> at step 1755
Considering Position <53, 70> at step 1756
Considering Position <52, 71> at step 1756
Considering Position <35, 78> at step 1757
Considering Position <34, 77> at step 1757
Considering Position <48, 74> at step 1758
Considering Position <12, 79> at step 1760
Considering Position <19, 78> at step 1762
Considering Position <18, 79> at step 1762
Considering Position <17, 78> at step 1762
Considering Position <52, 72> at step 1763
Considering Position <51, 71> at step 1763
Considering Position <35, 79> at step 1764
Considering Position <34, 78> at step 1764
Considering Position <48, 75> at step 1765
Considering Position <47, 74> at step 1765
Considering Position <13, 79> at step 1766
Considering Position <12, 80> at step 1766
Considering Position <11, 79> at step 1766
Considering Position <17, 79> at step 1767
Considering Position <2, 52> at step 1768
Considering Position <1, 51> at step 1768
Considering Position <47, 75> at step 1769
Considering Position <13, 80> at step 1770
Considering Position <27, 79> at step 1771
Considering Position <2, 53> at step 1772
Considering Position <45, 37> at step 1773
Considering Position <44, 38> at step 1773
Considering Position <44, 36> at step 1773
Considering Position <43, 30> at step 1774
Considering Position <42, 31> at step 1774
Considering Position <45, 38> at step 1776
Considering Position <42, 32> at step 1777
Considering Position <41, 31> at step 1777
Considering Position <53, 70> at step 1778
Considering Position <49, 52> at step 1779
Considering Position <48, 53> at step 1779
Considering Position <43, 77> at step 1780
Considering Position <42, 78> at step 1780
Considering Position <50, 52> at step 1784
Considering Position <49, 53> at step 1784
Considering Position <49, 51> at step 1784
Considering Position <15, 79> at step 1785
Considering Position <14, 78> at step 1785
Considering Position <0, 37> at step 1786
Considering Position <44, 77> at step 1787
Considering Position <30, 79> at step 1788
Considering Position <29, 78> at step 1788
Considering Position <16, 79> at step 1790
Considering Position <15, 80> at step 1790
Considering Position <7, 62> at step 1791
Considering Position <0, 19> at step 1792
Considering Position <9, 12> at step 1793
Considering Position <50, 53> at step 1794
Considering Position <48, 53> at step 1794
Considering Position <13, 10> at step 1795
Considering Position <12, 9> at step 1795
Considering Position <17, 79> at step 1796
Considering Position <8, 68> at step 1798
Considering Position <9, 67> at step 1798
Considering Position <2, 17> at step 1799
Considering Position <40, 23> at step 1800
Considering Position <39, 22> at step 1800
Considering Position <38, 77> at step 1801
Considering Position <37, 78> at step 1801
Considering Position <2, 16> at step 1803
Considering Position <39, 77> at step 1804
Considering Position <38, 78> at step 1804
Considering Position <40, 24> at step 1805
Considering Position <40, 22> at step 1805
Considering Position <40, 77> at step 1807
Considering Position <39, 78> at step 1807
Considering Position <39, 76> at step 1807
Considering Position <19, 12> at step 1808
Considering Position <40, 78> at step 1810
Considering Position <28, 17> at step 1811
Considering Position <27, 18> at step 1811
Considering Position <47, 74> at step 1813
Considering Position <20, 79> at step 1814
Considering Position <19, 78> at step 1814
Considering Position <25, 79> at step 1815
Considering Position <24, 78> at step 1815
Considering Position <5, 55> at step 1816
Considering Position <5, 53> at step 1816
Considering Position <9, 67> at step 1817
Considering Position <7, 62> at step 1818
Considering Position <6, 61> at step 1818
Considering Position <33, 77> at step 1820
Considering Position <32, 78> at step 1820
Considering Position <45, 76> at step 1823
Considering Position <32, 79> at step 1824
Considering Position <5, 56> at step 1825
Considering Position <34, 77> at step 1828
Considering Position <46, 76> at step 1829
Considering Position <45, 77> at step 1829
Considering Position <44, 76> at step 1829
Considering Position <8, 65> at step 1832
Considering Position <7, 64> at step 1832
Considering Position <47, 75> at step 1834
Considering Position <53, 63> at step 1835
Considering Position <47, 76> at step 1836
Considering Position <51, 59> at step 1837
Considering Position <50, 60> at step 1837
Considering Position <9, 12> at step 1838
Considering Position <33, 19> at step 1840
Considering Position <10, 75> at step 1841
Considering Position <10, 73> at step 1841
Considering Position <47, 76> at step 1842
Considering Position <52, 59> at step 1843
Considering Position <5, 13> at step 1845
Considering Position <34, 78> at step 1846
Considering Position <34, 76> at step 1846
Considering Position <45, 42> at step 1848
Considering Position <44, 41> at step 1848
Considering Position <0, 45> at step 1852
Considering Position <0, 43> at step 1852
Considering Position <19, 11> at step 1853
Considering Position <7, 65> at step 1854
Considering Position <50, 53> at step 1855
Considering Position <50, 54> at step 1856
Considering Position <28, 18> at step 1857
Considering Position <43, 30> at step 1858
Considering Position <42, 79> at step 1859
Considering Position <48, 48> at step 1860
Considering Position <47, 47> at step 1860
Considering Position <5, 57> at step 1861
Considering Position <4, 56> at step 1861
Considering Position <51, 54> at step 1863
Considering Position <50, 55> at step 1863
Considering Position <13, 9> at step 1864
Considering Position <55, 67> at step 1865
Considering Position <54, 68> at step 1865
Considering Position <54, 66> at step 1865
Considering Position <4, 53> at step 1866
Considering Position <5, 52> at step 1866
Considering Position <52, 73> at step 1870
Considering Position <45, 78> at step 1871
Considering Position <44, 77> at step 1871
Considering Position <36, 79> at step 1872
Considering Position <35, 80> at step 1872
Considering Position <55, 68> at step 1873
Considering Position <55, 68> at step 1874
Considering Position <55, 66> at step 1874
Considering Position <53, 73> at step 1875
Considering Position <52, 74> at step 1875
Considering Position <45, 79> at step 1876
Considering Position <44, 78> at step 1876
Considering Position <55, 69> at step 1877
Considering Position <40, 79> at step 1878
Considering Position <39, 78> at step 1878
Considering Position <26, 79> at step 1879
Considering Position <25, 80> at step 1879
Considering Position <53, 74> at step 1882
Considering Position <52, 75> at step 1882
Considering Position <51, 74> at step 1882
Considering Position <56, 69> at step 1883
Considering Position <55, 70> at step 1883
Considering Position <41, 79> at step 1884
Considering Position <40, 80> at step 1884
Considering Position <27, 79> at step 1886
Considering Position <21, 79> at step 1887
Considering Position <20, 80> at step 1887
Considering Position <18, 79> at step 1888
Considering Position <17, 80> at step 1888
Considering Position <52, 76> at step 1889
Considering Position <23, 13> at step 1891
Considering Position <22, 12> at step 1891
Considering Position <42, 79> at step 1892
Considering Position <18, 80> at step 1894
Considering Position <17, 81> at step 1894
Considering Position <22, 79> at step 1895
Considering Position <53, 59> at step 1896
Considering Position <52, 60> at step 1896
Considering Position <52, 58> at step 1896
Considering Position <48, 45> at step 1897
Considering Position <48, 43> at step 1897
Considering Position <53, 73> at step 1899
Considering Position <54, 73> at step 1900
Considering Position <18, 79> at step 1901
Considering Position <39, 22> at step 1903
Considering Position <37, 22> at step 1903
Considering Position <53, 60> at step 1904
Considering Position <52, 61> at step 1904
Considering Position <38, 78> at step 1905
Considering Position <37, 79> at step 1905
Considering Position <37, 79> at step 1906
Considering Position <53, 60> at step 1907
Considering Position <52, 62> at step 1908
Considering Position <51, 61> at step 1908
Considering Position <38, 79> at step 1909
Considering Position <37, 80> at step 1909
Considering Position <47, 77> at step 1911
Considering Position <25, 14> at step 1912
Considering Position <45, 39> at step 1913
Considering Position <45, 37> at step 1913
Considering Position <28, 79> at step 1914
Considering Position <27, 80> at step 1914
Considering Position <5, 58> at step 1915
Considering Position <4, 57> at step 1915
Considering Position <38, 80> at step 1916
Considering Position <38, 78> at step 1916
Considering Position <52, 63> at step 1917
Considering Position <48, 77> at step 1918
Considering Position <47, 78> at step 1918
Considering Position <46, 39> at step 1919
Considering Position <45, 40> at step 1919
Considering Position <48, 78> at step 1920
Considering Position <47, 79> at step 1920
Considering Position <47, 39> at step 1921
Considering Position <49, 48> at step 1924
Considering Position <48, 47> at step 1924
Considering Position <49, 77> at step 1926
Considering Position <48, 78> at step 1926
Considering Position <29, 17> at step 1927
Considering Position <28, 18> at step 1927
Considering Position <50, 77> at step 1928
Considering Position <49, 78> at step 1928
Considering Position <49, 76> at step 1928
Considering Position <30, 17> at step 1929
Considering Position <29, 18> at step 1929
Considering Position <29, 16> at step 1929
Considering Position <33, 19> at step 1930
Considering Position <31, 19> at step 1930
Considering Position <32, 18> at step 1930
Considering Position <8, 12> at step 1931
Considering Position <9, 11> at step 1931
Considering Position <53, 63> at step 1932
Considering Position <39, 78> at step 1933
Considering Position <31, 79> at step 1936
Considering Position <30, 80> at step 1936
Considering Position <41, 24> at step 1937
Considering Position <40, 25> at step 1937
Considering Position <32, 79> at step 1938
Considering Position <42, 24> at step 1939
Considering Position <0, 49> at step 1941
Considering Position <47, 47> at step 1942
Considering Position <13, 80> at step 1943
Considering Position <12, 81> at step 1943
Considering Position <28, 80> at step 1945
Considering Position <17, 11> at step 1948
Considering Position <44, 78> at step 1950
Considering Position <44, 76> at step 1950
Considering Position <48, 47> at step 1951
Considering Position <45, 36> at step 1953
Considering Position <33, 79> at step 1955
Considering Position <32, 80> at step 1955
Considering Position <44, 33> at step 1956
Considering Position <3, 53> at step 1957
Considering Position <2, 54> at step 1957
Considering Position <29, 18> at step 1959
Considering Position <5, 59> at step 1960
Considering Position <7, 12> at step 1961
Considering Position <49, 47> at step 1962
Considering Position <3, 54> at step 1963
Considering Position <2, 55> at step 1963
Considering Position <1, 54> at step 1963
Considering Position <33, 80> at step 1964
Considering Position <4, 53> at step 1965
Considering Position <3, 54> at step 1965
Considering Position <4, 52> at step 1969
Considering Position <23, 79> at step 1970
Considering Position <22, 80> at step 1970
Considering Position <23, 80> at step 1971
Considering Position <23, 80> at step 1972
Considering Position <22, 81> at step 1972
Considering Position <40, 22> at step 1975
Considering Position <39, 21> at step 1975
Considering Position <5, 59> at step 1976
Considering Position <4, 58> at step 1976
Considering Position <42, 27> at step 1977
Considering Position <12, 9> at step 1978
Considering Position <22, 82> at step 1979
Considering Position <21, 81> at step 1979
Considering Position <50, 78> at step 1981
Considering Position <17, 82> at step 1982
Considering Position <16, 81> at step 1982
Considering Position <50, 48> at step 1983
Considering Position <49, 47> at step 1983
Considering Position <27, 80> at step 1985
Considering Position <54, 63> at step 1986
Considering Position <52, 77> at step 1987
Considering Position <51, 76> at step 1987
Considering Position <50, 79> at step 1988
Considering Position <49, 78> at step 1988
Considering Position <8, 69> at step 1989
Considering Position <7, 68> at step 1989
Considering Position <8, 67> at step 1989
Considering Position <12, 82> at step 1990
Considering Position <11, 81> at step 1990
Considering Position <57, 69> at step 1991
Considering Position <55, 63> at step 1992
Considering Position <54, 62> at step 1992
Considering Position <51, 79> at step 1993
Considering Position <50, 80> at step 1993
Considering Position <52, 54> at step 1994
Considering Position <10, 79> at step 1995
Considering Position <58, 69> at step 1998
Considering Position <57, 70> at step 1998
Considering Position <57, 68> at step 1998
Considering Position <53, 54> at step 2000
Considering Position <52, 55> at step 2000
Considering Position <52, 53> at step 2000
Considering Position <46, 79> at step 2001
Considering Position <45, 80> at step 2001
Considering Position <9, 73> at step 2002
Considering Position <10, 72> at step 2002
Considering Position <0, 20> at step 2003
Considering Position <0, 18> at step 2003
Considering Position <24, 13> at step 2004
Considering Position <2, 56> at step 2005
Considering Position <50, 47> at step 2007
Considering Position <49, 46> at step 2007
Considering Position <7, 65> at step 2009
Considering Position <6, 64> at step 2009
Considering Position <48, 78> at step 2010
Considering Position <25, 13> at step 2011
Considering Position <24, 12> at step 2011
Considering Position <0, 42> at step 2012
Considering Position <50, 48> at step 2013
Considering Position <43, 24> at step 2014
Considering Position <42, 25> at step 2014
Considering Position <42, 23> at step 2014
Considering Position <5, 60> at step 2015
Considering Position <48, 79> at step 2016
Considering Position <47, 80> at step 2016
Considering Position <46, 79> at step 2016
Considering Position <1, 16> at step 2017
Considering Position <2, 15> at step 2017
Considering Position <42, 26> at step 2019
Considering Position <11, 9> at step 2020
Considering Position <12, 8> at step 2020
Considering Position <48, 80> at step 2021
Considering Position <48, 78> at step 2021
Considering Position <8, 67> at step 2022
Considering Position <9, 66> at step 2022
Considering Position <43, 23> at step 2023
Considering Position <42, 27> at step 2024
Considering Position <41, 26> at step 2024
Considering Position <52, 56> at step 2026
Considering Position <45, 36> at step 2027
Considering Position <30, 18> at step 2028
Considering Position <43, 79> at step 2029
Considering Position <42, 80> at step 2029
Considering Position <32, 80> at step 2030
Considering Position <52, 57> at step 2031
Considering Position <51, 56> at step 2031
Considering Position <48, 39> at step 2032
Considering Position <47, 40> at step 2032
Considering Position <47, 38> at step 2032
Considering Position <7, 66> at step 2033
Considering Position <43, 80> at step 2035
Considering Position <42, 81> at step 2035
Considering Position <43, 80> at step 2036
Considering Position <32, 81> at step 2037
Considering Position <28, 15> at step 2038
Considering Position <27, 14> at step 2038
Considering Position <48, 40> at step 2040
Considering Position <47, 41> at step 2040
Considering Position <32, 82> at step 2043
Considering Position <31, 81> at step 2043
Considering Position <45, 33> at step 2044
Considering Position <44, 32> at step 2044
Considering Position <47, 42> at step 2047
Considering Position <46, 41> at step 2047
Considering Position <45, 34> at step 2048
Considering Position <45, 32> at step 2048
Considering Position <30, 18> at step 2049
Considering Position <43, 27> at step 2053
Considering Position <48, 42> at step 2054
Considering Position <46, 34> at step 2055
Considering Position <45, 35> at step 2055
Considering Position <30, 19> at step 2056
Considering Position <53, 57> at step 2057
Considering Position <52, 58> at step 2057
Considering Position <45, 36> at step 2059
Considering Position <31, 19> at step 2060
Considering Position <30, 20> at step 2060
Considering Position <53, 77> at step 2061
Considering Position <52, 78> at step 2061
Considering Position <27, 81> at step 2062
Considering Position <55, 66> at step 2063
Considering Position <54, 77> at step 2065
Considering Position <52, 79> at step 2066
Considering Position <27, 82> at step 2067
Considering Position <26, 81> at step 2067
Considering Position <55, 77> at step 2068
Considering Position <54, 78> at step 2068
Considering Position <54, 76> at step 2068
Considering Position <55, 73> at step 2070
Considering Position <54, 72> at step 2070
Considering Position <55, 74> at step 2073
Considering Position <55, 72> at step 2073
Considering Position <37, 80> at step 2074
Considering Position <37, 81> at step 2075
Considering Position <56, 74> at step 2076
Considering Position <55, 75> at step 2076
Considering Position <4, 13> at step 2077
Considering Position <5, 12> at step 2077
Considering Position <55, 76> at step 2078
Considering Position <16, 11> at step 2079
Considering Position <17, 10> at step 2079
Considering Position <32, 17> at step 2081
Considering Position <7, 67> at step 2082
Considering Position <6, 66> at step 2082
Considering Position <32, 83> at step 2083
Considering Position <49, 43> at step 2084
Considering Position <48, 42> at step 2084
Considering Position <2, 57> at step 2085
Considering Position <1, 56> at step 2085
Considering Position <0, 17> at step 2088
Considering Position <4, 52> at step 2089
Considering Position <8, 70> at step 2090
Considering Position <7, 69> at step 2090
Considering Position <12, 83> at step 2091
Considering Position <8, 67> at step 2092
Considering Position <7, 68> at step 2092
Considering Position <58, 70> at step 2093
Considering Position <58, 68> at step 2093
Considering Position <42, 82> at step 2094
Considering Position <41, 81> at step 2094
Considering Position <28, 14> at step 2095
Considering Position <53, 53> at step 2096
Considering Position <2, 14> at step 2097
Considering Position <25, 14> at step 2099
Considering Position <25, 12> at step 2099
Considering Position <0, 54> at step 2100
Considering Position <48, 80> at step 2102
Considering Position <47, 81> at step 2102
Considering Position <48, 40> at step 2103
Considering Position <48, 38> at step 2103
Considering Position <57, 70> at step 2105
Considering Position <47, 82> at step 2106
Considering Position <46, 81> at step 2106
Considering Position <57, 74> at step 2107
Considering Position <28, 82> at step 2108
Considering Position <47, 34> at step 2109
Considering Position <55, 78> at step 2110
Considering Position <55, 72> at step 2111
Considering Position <54, 71> at step 2111
Considering Position <37, 82> at step 2112
Considering Position <36, 81> at step 2112
Considering Position <3, 57> at step 2113
Considering Position <2, 58> at step 2113
Considering Position <58, 74> at step 2114
Considering Position <57, 75> at step 2114
Considering Position <29, 82> at step 2115
Considering Position <28, 83> at step 2115
Considering Position <56, 76> at step 2116
Considering Position <55, 77> at step 2116
Considering Position <54, 76> at step 2116
Considering Position <55, 79> at step 2117
Considering Position <55, 77> at step 2117
Considering Position <4, 57> at step 2118
Considering Position <58, 75> at step 2119
Considering Position <57, 76> at step 2119
Considering Position <30, 82> at step 2120
Considering Position <29, 83> at step 2120
Considering Position <29, 81> at step 2120
Considering Position <57, 76> at step 2121
Considering Position <56, 79> at step 2122
Considering Position <55, 80> at step 2122
Considering Position <9, 72> at step 2123
Considering Position <57, 77> at step 2124
Considering Position <30, 83> at step 2125
Considering Position <49, 42> at step 2126
Considering Position <38, 82> at step 2127
Considering Position <50, 42> at step 2128
Considering Position <49, 43> at step 2128
Considering Position <49, 41> at step 2128
Considering Position <39, 82> at step 2129
Considering Position <38, 83> at step 2129
Considering Position <55, 64> at step 2130
Considering Position <55, 62> at step 2130
Considering Position <40, 82> at step 2131
Considering Position <39, 83> at step 2131
Considering Position <39, 81> at step 2131
Considering Position <56, 64> at step 2132
Considering Position <55, 65> at step 2132
Considering Position <40, 83> at step 2133
Considering Position <57, 64> at step 2134
Considering Position <55, 66> at step 2135
Considering Position <52, 79> at step 2136
Considering Position <54, 57> at step 2137
Considering Position <57, 71> at step 2138
Considering Position <57, 72> at step 2140
Considering Position <56, 71> at step 2140
Considering Position <4, 57> at step 2141
Considering Position <58, 72> at step 2142
Considering Position <59, 72> at step 2144
Considering Position <58, 73> at step 2144
Considering Position <53, 79> at step 2145
Considering Position <52, 80> at step 2145
Considering Position <59, 73> at step 2146
Considering Position <58, 74> at step 2146
Considering Position <53, 80> at step 2147
Considering Position <53, 80> at step 2148
Considering Position <52, 81> at step 2148
Considering Position <18, 82> at step 2150
Considering Position <44, 27> at step 2151
Considering Position <19, 82> at step 2152
Considering Position <18, 83> at step 2152
Considering Position <45, 27> at step 2153
Considering Position <44, 28> at step 2153
Considering Position <44, 26> at step 2153
Considering Position <20, 82> at step 2154
Considering Position <19, 83> at step 2154
Considering Position <19, 81> at step 2154
Considering Position <45, 28> at step 2155
Considering Position <20, 83> at step 2156
Considering Position <50, 49> at step 2157
Considering Position <22, 83> at step 2158
Considering Position <51, 49> at step 2159
Considering Position <50, 50> at step 2159
Considering Position <52, 49> at step 2161
Considering Position <56, 66> at step 2163
Considering Position <26, 14> at step 2164
Considering Position <22, 11> at step 2165
Considering Position <4, 58> at step 2166
Considering Position <46, 36> at step 2168
Considering Position <47, 36> at step 2170
Considering Position <7, 11> at step 2171
Considering Position <0, 50> at step 2173
Considering Position <0, 48> at step 2173
Considering Position <37, 21> at step 2174
Considering Position <4, 51> at step 2176
Considering Position <4, 12> at step 2179
Considering Position <13, 83> at step 2180
Considering Position <12, 84> at step 2180
Considering Position <0, 47> at step 2181
Considering Position <60, 72> at step 2182
Considering Position <59, 73> at step 2182
Considering Position <59, 71> at step 2182
Considering Position <48, 38> at step 2183
Considering Position <47, 37> at step 2183
Considering Position <50, 43> at step 2184
Considering Position <33, 83> at step 2185
Considering Position <32, 84> at step 2185
Considering Position <8, 73> at step 2187
Considering Position <9, 72> at step 2187
Considering Position <50, 44> at step 2189
Considering Position <50, 42> at step 2189
Considering Position <34, 83> at step 2190
Considering Position <33, 84> at step 2190
Considering Position <18, 10> at step 2191
Considering Position <17, 9> at step 2191
Considering Position <40, 83> at step 2192
Considering Position <38, 83> at step 2192
Considering Position <40, 84> at step 2193
Considering Position <7, 70> at step 2194
Considering Position <51, 44> at step 2195
Considering Position <50, 45> at step 2195
Considering Position <19, 83> at step 2197
Considering Position <18, 84> at step 2197
Considering Position <60, 73> at step 2198
Considering Position <35, 83> at step 2203
Considering Position <34, 82> at step 2203
Considering Position <14, 83> at step 2204
Considering Position <13, 84> at step 2204
Considering Position <57, 79> at step 2207
Considering Position <35, 84> at step 2208
Considering Position <35, 82> at step 2208
Considering Position <15, 83> at step 2209
Considering Position <14, 82> at step 2209
Considering Position <58, 79> at step 2210
Considering Position <57, 80> at step 2210
Considering Position <57, 78> at step 2210
Considering Position <15, 84> at step 2211
Considering Position <15, 82> at step 2211
Considering Position <58, 80> at step 2212
Considering Position <58, 78> at step 2212
Considering Position <58, 80> at step 2213
Considering Position <57, 81> at step 2213
Considering Position <48, 34> at step 2214
Considering Position <47, 35> at step 2214
Considering Position <58, 74> at step 2215
Considering Position <48, 35> at step 2216
Considering Position <48, 33> at step 2216
Considering Position <48, 35> at step 2217
Considering Position <47, 36> at step 2217
Considering Position <58, 77> at step 2220
Considering Position <57, 78> at step 2220
Considering Position <55, 57> at step 2221
Considering Position <54, 58> at step 2221
Considering Position <54, 56> at step 2221
Considering Position <48, 82> at step 2223
Considering Position <30, 84> at step 2224
Considering Position <29, 83> at step 2224
Considering Position <45, 29> at step 2225
Considering Position <45, 27> at step 2225
Considering Position <58, 78> at step 2226
Considering Position <49, 82> at step 2228
Considering Position <48, 83> at step 2228
Considering Position <12, 7> at step 2229
Considering Position <45, 26> at step 2230
Considering Position <47, 37> at step 2231
Considering Position <59, 78> at step 2232
Considering Position <58, 77> at step 2232
Considering Position <49, 83> at step 2233
Considering Position <48, 84> at step 2233
Considering Position <45, 32> at step 2234
Considering Position <44, 31> at step 2234
Considering Position <23, 83> at step 2235
Considering Position <22, 84> at step 2235
Considering Position <59, 77> at step 2236
Considering Position <36, 21> at step 2237
Considering Position <37, 20> at step 2237
Considering Position <2, 59> at step 2240
Considering Position <60, 77> at step 2241
Considering Position <59, 78> at step 2241
Considering Position <59, 76> at step 2241
Considering Position <50, 82> at step 2242
Considering Position <49, 83> at step 2242
Considering Position <49, 81> at step 2242
Considering Position <53, 49> at step 2243
Considering Position <52, 50> at step 2243
Considering Position <52, 48> at step 2243
Considering Position <44, 23> at step 2244
Considering Position <42, 23> at step 2244
Considering Position <55, 62> at step 2245
Considering Position <54, 61> at step 2245
Considering Position <3, 59> at step 2246
Considering Position <2, 60> at step 2246
Considering Position <1, 59> at step 2246
Considering Position <20, 84> at step 2247
Considering Position <19, 83> at step 2247
Considering Position <58, 68> at step 2248
Considering Position <57, 67> at step 2248
Considering Position <53, 50> at step 2249
Considering Position <52, 51> at step 2249
Considering Position <3, 60> at step 2250
Considering Position <24, 83> at step 2251
Considering Position <23, 84> at step 2251
Considering Position <50, 83> at step 2252
Considering Position <52, 52> at step 2253
Considering Position <51, 51> at step 2253
Considering Position <25, 83> at step 2255
Considering Position <24, 82> at step 2255
Considering Position <48, 37> at step 2256
Considering Position <52, 53> at step 2257
Considering Position <6, 11> at step 2258
Considering Position <7, 10> at step 2258
Considering Position <25, 84> at step 2259
Considering Position <25, 82> at step 2259
Considering Position <58, 64> at step 2260
Considering Position <57, 65> at step 2260
Considering Position <25, 12> at step 2261
Considering Position <24, 11> at step 2261
Considering Position <58, 65> at step 2262
Considering Position <57, 66> at step 2262
Considering Position <57, 67> at step 2264
Considering Position <56, 66> at step 2264
Considering Position <3, 13> at step 2266
Considering Position <4, 12> at step 2266
Considering Position <42, 22> at step 2267
Considering Position <10, 9> at step 2268
Considering Position <28, 83> at step 2269
Considering Position <28, 14> at step 2271
Considering Position <26, 14> at step 2271
Considering Position <58, 67> at step 2274
Considering Position <38, 84> at step 2275
Considering Position <28, 84> at step 2276
Considering Position <46, 29> at step 2277
Considering Position <45, 30> at step 2277
Considering Position <5, 64> at step 2280
Considering Position <42, 83> at step 2281
Considering Position <43, 83> at step 2283
Considering Position <42, 84> at step 2283
Considering Position <10, 80> at step 2284
Considering Position <10, 78> at step 2284
Considering Position <44, 83> at step 2285
Considering Position <43, 84> at step 2285
Considering Position <53, 53> at step 2286
Considering Position <45, 83> at step 2287
Considering Position <44, 82> at step 2287
Considering Position <7, 69> at step 2288
Considering Position <45, 84> at step 2289
Considering Position <45, 82> at step 2289
Considering Position <52, 82> at step 2292
Considering Position <51, 81> at step 2292
Considering Position <52, 83> at step 2294
Considering Position <55, 58> at step 2295
Considering Position <55, 59> at step 2297
Considering Position <55, 57> at step 2297
Considering Position <56, 59> at step 2299
Considering Position <55, 60> at step 2299
Considering Position <55, 56> at step 2301
Considering Position <42, 84> at step 2302
Considering Position <21, 11> at step 2303
Considering Position <22, 10> at step 2303
Considering Position <45, 23> at step 2304
Considering Position <44, 22> at step 2304
Considering Position <49, 37> at step 2305
Considering Position <48, 38> at step 2305
Considering Position <50, 84> at step 2306
Considering Position <49, 83> at step 2306
Considering Position <57, 59> at step 2307
Considering Position <53, 50> at step 2310
Considering Position <3, 14> at step 2311
Considering Position <2, 13> at step 2311
Considering Position <50, 37> at step 2312
Considering Position <49, 38> at step 2312
Considering Position <49, 36> at step 2312
Considering Position <51, 84> at step 2313
Considering Position <50, 85> at step 2313
Considering Position <18, 85> at step 2314
Considering Position <17, 84> at step 2314
Considering Position <12, 84> at step 2315
Considering Position <5, 66> at step 2316
Considering Position <42, 85> at step 2317
Considering Position <41, 84> at step 2317
Considering Position <38, 85> at step 2319
Considering Position <37, 84> at step 2319
Considering Position <10, 10> at step 2321
Considering Position <10, 8> at step 2321
Considering Position <5, 65> at step 2322
Considering Position <5, 63> at step 2322
Considering Position <33, 17> at step 2323
Considering Position <32, 16> at step 2323
Considering Position <28, 85> at step 2324
Considering Position <27, 84> at step 2324
Considering Position <52, 84> at step 2325
Considering Position <59, 67> at step 2326
Considering Position <58, 68> at step 2326
Considering Position <50, 38> at step 2328
Considering Position <48, 38> at step 2328
Considering Position <53, 84> at step 2329
Considering Position <52, 85> at step 2329
Considering Position <52, 83> at step 2329
Considering Position <21, 84> at step 2330
Considering Position <20, 85> at step 2330
Considering Position <2, 14> at step 2331
Considering Position <53, 83> at step 2333
Considering Position <22, 84> at step 2334
Considering Position <18, 9> at step 2335
Considering Position <47, 29> at step 2336
Considering Position <48, 29> at step 2338
Considering Position <47, 30> at step 2338
Considering Position <47, 28> at step 2338
Considering Position <25, 82> at step 2339
Considering Position <24, 81> at step 2339
